relative_path,physical_class,canonical_class,class_id,split,sha256,perceptual_hash,subject_id
dataset/test/glioma/Te-gl_0048.jpg,glioma,glioma,0,train,80465290633a2440682d01f9af00ee53fdb13c4495f7dc747919764564dbf19b,4d0e273b133b3733,
dataset/test/glioma/Te-gl_0051.jpg,glioma,glioma,0,train,6fa70414d35ea183e1b0fb7cf43496b489352b94bc3868079dc173e4a46a5b97,0d0e1b33372b0f4c,
dataset/test/glioma/Te-gl_0053.jpg,glioma,glioma,0,train,a7dd4c37710b5b3d9e0dbfa2c0198577815691e477ecba18172cbb92068ff1b5,0e172b0f172b0f0d,
dataset/test/glioma/Te-gl_0056.jpg,glioma,glioma,0,train,27ffbea1b951f589b9460431ec684ee55f36b0d8f415d0e9239b9ee874e808a4,0e1f330f4f1f3717,
dataset/test/glioma/Te-gl_0057.jpg,glioma,glioma,0,train,0965f7c1f03c075eac60f7d4892f7cfc779c01ccf2fff694e92c2f2240898cee,0d17171733132b26,
dataset/test/glioma/Te-gl_0058.jpg,glioma,glioma,0,train,b8cabb32395fbd9010ec802e4863b93d9ea997a77ebd5391c2ca11ea304ee9d3,0f072b0f5f371727,
dataset/test/glioma/Te-gl_0060.jpg,glioma,glioma,0,train,d310e4edba1ff944a9a39a24e01bad1c7b8e7f033278de00b15b041704053f78,8f171b0f0f0b1313,
dataset/test/glioma/Te-gl_0061.jpg,glioma,glioma,0,train,8a8e8d7c3362561c0da7910495f11d57713bd26a5d31571cd4e48711cc073fa6,4d173b0b2f133b13,
dataset/test/glioma/Te-gl_0063.jpg,glioma,glioma,0,train,3f5c0df7213f1349e178b4ea5e7b1ae7168389e08ed50aa7a4f98c03c72a3298,4d0f172733172b23,
dataset/test/glioma/Te-gl_0064.jpg,glioma,glioma,0,train,c9a558f416ed54ee6cf6cf9da4543a8c33056ddeb73fad4b016b324b388ba20f,4d172b294d4b7351,
dataset/test/glioma/Te-gl_0066.jpg,glioma,glioma,0,train,ae926d6c5e0601d1fd2d452de6eaa3a03b8cb0581d52114a1c0890b7c0a1ca56,4d0713173517072b,
dataset/test/glioma/Te-gl_0067.jpg,glioma,glioma,0,train,5cdd84e19ffe78c777333988be53b4037f2f18dd1ccf6e5f731e09ca7a0f07b8,4e1f2b0f4d173337,
dataset/test/glioma/Te-gl_0068.jpg,glioma,glioma,0,train,d9f4b45dbd6b4583a3a2a7f3e080221f0e80be285de21fe7e37bd32b5f5d220e,410f371f1b13130b,
dataset/test/glioma/Te-gl_0069.jpg,glioma,glioma,0,train,8d1acbe4dd690fc2b97056cf12458a5f1ea3d6e05e0032e099aa08a84af3359d,0e132f072d17171f,
dataset/test/glioma/Te-gl_0070.jpg,glioma,glioma,0,train,83d93d01a5ab50c725931cc7c2b82d3d0728bbc2228d79514c90ed2bcd0237ff,4d0f131b332b2b2e,
dataset/test/glioma/Te-gl_0071.jpg,glioma,glioma,0,train,c731e056bf72715accb0cdf4c79b15006c3c73bc089e876a720ba777f5215241,0f1f0b070b173f1f,
dataset/test/glioma/Te-gl_0072.jpg,glioma,glioma,0,train,c930a430dc434a7543254b3d082e9fbdf27b646cf8babdb06402524c7f67a896,4d0f0f2b2f0f0f29,
dataset/test/glioma/Te-gl_0073.jpg,glioma,glioma,0,train,07de01c21b4c1bfa695ce058fb68678fc129a4883f83633f4ff043bb47f01d5a,0e17132b17130f4d,
dataset/test/glioma/Te-gl_0074.jpg,glioma,glioma,0,train,f01b27f9deeee7616bfd709f323ac95b5b55a1d29db5aa83c62ccdc4b5fe1dad,0f172727070b0f4d,
dataset/test/glioma/Te-gl_0075.jpg,glioma,glioma,0,train,e2a3a5edcdbf2de3d11a36d19e8ce37d729fb8d16005313643879ff33ccd0c38,0d1f270b272b0e4d,
dataset/test/glioma/Te-gl_0077.jpg,glioma,glioma,0,train,da2cf44db9cf93878f855ed7da99793fc3cb9e92a31224c75a2bab4be1b1043f,6507132b23170f21,
dataset/test/glioma/Te-gl_0078.jpg,glioma,glioma,0,train,bd0cf563b67031f7b78bbd044e9208e45cc54966b5572964c1273f268f892821,0e03234317071e49,
dataset/test/glioma/Te-gl_0079.jpg,glioma,glioma,0,train,b23f7bb224a08f748ec6e4dd1c919a72e550507f17b9156819c28d4872982557,4e0323130b0b0e09,
dataset/test/glioma/Te-gl_0080.jpg,glioma,glioma,0,train,0fb5f45a7383c388d55ba7e1963e91890e57a9a3bd5e4baa1595ed0a087a21d5,0d2e0b430b2b0e4d,
dataset/test/glioma/Te-gl_0081.jpg,glioma,glioma,0,train,f88cf89c065bb6ef9b7e66d03b7d63fe99b7488d3abeb1f664c0476bb1102552,0d0e272b2f270e4d,
dataset/test/glioma/Te-gl_0082.jpg,glioma,glioma,0,train,d6d3f99d4249b326cbbac234c0be94db52fc63dbc3c49034631709310a7c75d2,4d0703272f030e29,
dataset/test/glioma/Te-gl_0083.jpg,glioma,glioma,0,train,b74d9fc4cd930a238caa2a932817a044f18cd379a6d1de24d9177234f50bc4dc,4d1f171717270f49,
dataset/test/glioma/Te-gl_0086.jpg,glioma,glioma,0,train,173221c93dc6dbda85f9b57fd1fbd8ceb58ddcdb215a8214dfbddb63c0dd5d81,4e0f23172b2b0f0d,
dataset/test/glioma/Te-gl_0087.jpg,glioma,glioma,0,train,3e8cf913cd2b815b87e28544866d64bbc9e62930640bb8ddca024997e90b9688,490f072707070e49,
dataset/test/glioma/Te-gl_0090.jpg,glioma,glioma,0,train,bda83b81f65ae67e20150f9b3f957428e744d694df4e80a4cec6d8189d940006,4e0f3b090b170e41,
dataset/test/glioma/Te-gl_0091.jpg,glioma,glioma,0,train,afc1027fa25ef07b153606553750cbcfe1cbcd800aad6e9f9d650dafeae8f6d3,4d16170b4f2f0e4d,
dataset/test/glioma/Te-gl_0092.jpg,glioma,glioma,0,train,4790b7d764249a5f27288836e9d4508c01bd344db3e224666bcef2f436e055dc,4d17134b4b230e0d,
dataset/test/glioma/Te-gl_0095.jpg,glioma,glioma,0,train,378224b794dd5706f96d062359ff03f4a3729df2cdbc92584c6bcdb81f87dd26,1c162b0b0b2f0e49,
dataset/test/glioma/Te-gl_0097.jpg,glioma,glioma,0,train,defb1bfdd706a647647eead7addcc2c9285dc9faf9da5f1841d5eb1eec3abec1,490f0f2f0f0f0e4d,
dataset/test/glioma/Te-gl_0098.jpg,glioma,glioma,0,train,4b06be5d6000b7eba922e06c32ee96aaa79282741d14b504618d38c6e81d6781,0d162b332b3b0e4d,
dataset/test/glioma/Te-gl_0099.jpg,glioma,glioma,0,train,89de729d4d8bc4bd54870a816f18f86e34e645c4e0bde61f03dfc7fd9bddfcab,1617172b072b0f4d,
dataset/test/glioma/Te-gl_0100.jpg,glioma,glioma,0,train,b9771e729515d78dbfde511d4d068099ea2aea31cb405b6ce697515077ba912e,4e0f0b0b2b2b0e49,
dataset/test/glioma/Te-gl_0101.jpg,glioma,glioma,0,train,4fa87ade711eedf567d733838912e2eb8572118c71e6c4f5c7c78a4004c66684,490e172b0f170e41,
dataset/test/glioma/Te-gl_0102.jpg,glioma,glioma,0,train,780c65ce49c8016999e1087261c418189aca15bac0fa1e80ce213e53c1ad55c0,0f1f3737172b070e,
dataset/test/glioma/Te-gl_0103.jpg,glioma,glioma,0,train,67b1e717d86be3ccc871102302784f766bab1e21c0b3794bf4a779366b5b0860,0f0f33371f2b070e,
dataset/test/glioma/Te-gl_0104.jpg,glioma,glioma,0,train,4bd6093caca4d08a7c7504e9215c839624a979a84d46e479df96b34fb8d43cba,0d0f17332b2b0b46,
dataset/test/glioma/Te-gl_0106.jpg,glioma,glioma,0,train,386e8bd9a11cda48528b3935a693eb04b89fee815e33d6d94b8c831885b54110,4d0f170f27230f0f,
dataset/test/glioma/Te-gl_0109.jpg,glioma,glioma,0,train,8d7a6cd3978b725673255e56e1a7a7e8aa2048640420e9429e67a52becbd8e7d,0c1717514d0f070e,
dataset/test/glioma/Te-gl_0110.jpg,glioma,glioma,0,train,331d8b9608c5739e494822c6cceaae79842eaf94b085785b7573a484270a2e25,0c1733470d0f130e,
dataset/test/glioma/Te-gl_0111.jpg,glioma,glioma,0,train,178edaf959d0d23aa036436d6428c4750cad595224670317e2a5d1f945484a9c,0d1e33170b2b074c,
dataset/test/glioma/Te-gl_0112.jpg,glioma,glioma,0,train,114982d55c77ad20796d799c70d6538903366ee064e58afc8184f7de8a7c7bde,0d1e37170b2b074d,
dataset/test/glioma/Te-gl_0113.jpg,glioma,glioma,0,train,038db1bbb4895f343f748f586df291c6ad85a6e9f33f4823cb179c1f57dd276d,0c172f0313130e4d,
dataset/test/glioma/Te-gl_0114.jpg,glioma,glioma,0,train,faebaba9de577d49182c649be114e139afe3b4f839ce5504eacda361b7cf7c64,4d0f072313170e41,
dataset/test/glioma/Te-gl_0115.jpg,glioma,glioma,0,train,b86a24b6e5711a0565a731fb53a6a12f33f31b3e46ecad71c705aebdc5d0d29a,0c3323234d0b170c,
dataset/test/glioma/Te-gl_0116.jpg,glioma,glioma,0,train,18c715076bb9685612be10f900e3eb10252e5dba93eb420613a64056d4aef86d,0e17231b0f23170d,
dataset/test/glioma/Te-gl_0117.jpg,glioma,glioma,0,train,ca5396512f1f123a378f039ddbeaaa41e9bb091ef8fd3397e8385225b75bae86,4d1627070b2b0e0d,
dataset/test/glioma/Te-gl_0118.jpg,glioma,glioma,0,train,fe9846324542e280d8c5ce833b597200ac5e31517622cf02e3f0f377352f1938,4d0e232713230e4d,
dataset/test/glioma/Te-gl_0119.jpg,glioma,glioma,0,train,941557e0da191c7a1ff862c3d8cfd1c5f8a80089f4ae06c3dd669ac174aeaecc,4c16332b4f2b0f4d,
dataset/test/glioma/Te-gl_0120.jpg,glioma,glioma,0,train,8e1d0f5e7133a8b7afd88140dfdf6c1b43d511f2a44c0a58d99580a5ce1085c4,0c162b230f2b164d,
dataset/test/glioma/Te-gl_0121.jpg,glioma,glioma,0,train,cb0c965a4479579af7ed64dd9fae6e0b081981718fe097387f8f7e1c5b2bfc30,4d0e030b2f330f0d,
dataset/test/glioma/Te-gl_0122.jpg,glioma,glioma,0,train,b182bc8452d0cacc05b96e099d60c13e88bde7c6c13661450efc8d93d6709db1,4d07230f2b171796,
dataset/test/glioma/Te-gl_0124.jpg,glioma,glioma,0,train,66b918f15a13baab788d6b592ce00d40e58779f61666ab184afa201bddecf669,8e0733130d071396,
dataset/test/glioma/Te-gl_0125.jpg,glioma,glioma,0,train,3973568a319a82e6d56e314bdcfafa77795bd2076aa6cfb2e9e59005e5274dd5,0f17171733330f0f,
dataset/test/glioma/Te-gl_0126.jpg,glioma,glioma,0,train,e897911505360472246911d7c72bfe856d23c986c9b252f0f4bab6a70488b157,4d17171733372b1b,
dataset/test/glioma/Te-gl_0127.jpg,glioma,glioma,0,train,b8573d5300527719e95d55e4503314a1cf0169916b788c37c2c2e5ab3b24a97d,4d072b0f13530f36,
dataset/test/glioma/Te-gl_0128.jpg,glioma,glioma,0,train,bd5d39524c7204ea272cf1a3313a232d65c17d784bd1d3d576b790512b8291e7,8e0b0b0f1b131307,
dataset/test/glioma/Te-gl_0129.jpg,glioma,glioma,0,train,22e6ce785d5be9241f30dc8d070127eb89d6341e66aeb0f2f9fd1c2e5e27756e,4d072b0b0b332337,
dataset/test/glioma/Te-gl_0130.jpg,glioma,glioma,0,train,a9fe16be042acc81a47275440f0ff311aa3b27462afbc7fbc53b355eeba3c477,4d07272737372315,
dataset/test/glioma/Te-gl_0131.jpg,glioma,glioma,0,train,432e7742528502311b8b4c481d2c7d0b26ccf4eb75717efe5cf55b62cfef0114,4c0e23132b27370f,
dataset/test/glioma/Te-gl_0132.jpg,glioma,glioma,0,train,dca6c2c26311bd13aa423142666dbbf2f244d034d28f627ee38793977a563b62,490f171b33172b2b,
dataset/test/glioma/Te-gl_0133.jpg,glioma,glioma,0,train,d1b8f9628310a59f21ee1820c9df5e332e06ed318742fe4e1164fb2ea12fc3af,610f172b332b2b0b,
dataset/test/glioma/Te-gl_0134.jpg,glioma,glioma,0,train,33323cfa244d21e30b5090bfd7a64536e0599d71e2db2a903894e33f28ef56da,4c07230333330b36,
dataset/test/glioma/Te-gl_0135.jpg,glioma,glioma,0,train,78cd99ecf8a6ec2a08c6ac1d90837bcdea52cded1ca298c8f6fadb74cef68bf1,0d162b2b0f2b0e4d,
dataset/test/glioma/Te-gl_0137.jpg,glioma,glioma,0,train,30bc82d29a7db68488ad0fcee2263759d740760d0b71f41b6824a4a282bc11de,0e27030b37170707,
dataset/test/glioma/Te-gl_0138.jpg,glioma,glioma,0,train,469e1c0040036672ce0b88fe461b2e17818a91fa601a46a0822d0b89a851d83b,0e2b03070f131707,
dataset/test/glioma/Te-gl_0139.jpg,glioma,glioma,0,train,a4bd109b78fb5a010d786a0c85ef232a40376c3e1716a273031b05109c4e0a60,0d070b0b0b172707,
dataset/test/glioma/Te-gl_0140.jpg,glioma,glioma,0,train,32793bc7b8e414546e3e7c251a9840a0c6b0bcf266a4f6f8f2e297f546d1b894,4d0f272733272b16,
dataset/test/glioma/Te-gl_0141.jpg,glioma,glioma,0,train,d02281719550b972eb4859edfa0d2591c00fef9be5972026cc7ff46ae16f0412,8e1723072f173316,
dataset/test/glioma/Te-gl_0143.jpg,glioma,glioma,0,train,443578a32e404bc79b511395aa2646cc79100685104767d0447f230deff6edcd,8e33030f4f133775,
dataset/test/glioma/Te-gl_0144.jpg,glioma,glioma,0,train,995fa9460d3f580a5fdcb4077ea2f43aad17812a49ae887ebab2df9252ea6458,8e330b0b07172371,
dataset/test/glioma/Te-gl_0145.jpg,glioma,glioma,0,train,138ea2d9b80d50f67c5d1aebb2a804fa92ffb09f1210b4507ea9412f30190213,0e1b0b074b232361,
dataset/test/glioma/Te-gl_0146.jpg,glioma,glioma,0,train,518988f333ae7801915274469cac0c447e52d5f3744335ec343deb493df3edf5,0e1723030f131716,
dataset/test/glioma/Te-gl_0147.jpg,glioma,glioma,0,train,273c5b6358f36722557d1056c6f3d3ea7a96abed9b1f99987699c9f52009734e,0d072b0b0f171317,
dataset/test/glioma/Te-gl_0148.jpg,glioma,glioma,0,train,4a7aff23341f7e2cd9c811aa78363bcaabd867a7e5c53ad283c1d148cad97c2a,8e3307071f333717,
dataset/test/glioma/Te-gl_0149.jpg,glioma,glioma,0,train,c73dcb04d405df4e3f06d78c89b55899d45708fb3ce282268eea22dcb4db1ccd,8e330b2b17163727,
dataset/test/glioma/Te-gl_0150.jpg,glioma,glioma,0,train,7950821b4e6a71354ebc99c594f25711b0113588855384a26914f5e963075c0f,1c3e0b0b671f1b1e,
dataset/test/glioma/Te-gl_0151.jpg,glioma,glioma,0,train,61da15b376f528c18d4eadd0081992eb7ce98bb65315b99d0fb8b66bda0958cd,210d1607172b371d,
dataset/test/glioma/Te-gl_0153.jpg,glioma,glioma,0,train,5d4014bf74d525b80c7fa3c1f3bc09fb42aa4238abb1b2fd086a480c8580250b,610f072b2b2b370f,
dataset/test/glioma/Te-gl_0154.jpg,glioma,glioma,0,train,7daa71c00fa381577d5869d8af4e7d4cc3b430d28472a4b5ef7412dea41803c4,410f07230f0f1316,
dataset/test/glioma/Te-gl_0155.jpg,glioma,glioma,0,train,21d845936e01f927c6789ecbad66243fab37fb3e8be664c865229f49cc5c9a72,0e172b070f372727,
dataset/test/glioma/Te-gl_0156.jpg,glioma,glioma,0,train,a08fed55dc5e3e3c640a4e6d0848c8f3f89da4d3fa422d79789fd029e3f6c61b,690f17131317072b,
dataset/test/glioma/Te-gl_0157.jpg,glioma,glioma,0,train,1c8d9ffbd4232551875dbd8ebcf43666b451a16d56637a011246d7f3facf051e,8e172b0b37173317,
dataset/test/glioma/Te-gl_0158.jpg,glioma,glioma,0,train,a9a75ec92a08c33bbc553599c00c0ba289bc067c2e4c3dd5690b3b0b34081617,4d172337171f3726,
dataset/test/glioma/Te-gl_0159.jpg,glioma,glioma,0,train,178b33bade8572101087b0b1ab49ccbf91122f70df95ae91d34a7e61ff40bcb3,4906132b23330e1d,
dataset/test/glioma/Te-gl_0160.jpg,glioma,glioma,0,train,96464744306fd760062d1cc63d6b3b0bab77f5eeabd4a74483ee976eb04d2b01,4d072b2b23273727,
dataset/test/glioma/Te-gl_0161.jpg,glioma,glioma,0,train,15456a25fe823a66edd7dfeed8c823727e53cddfa775ed03cbe260361dab410f,981e170b33451b2b,
dataset/test/glioma/Te-gl_0162.jpg,glioma,glioma,0,train,00ec18489c236cd41b1ad33c09ee73b530b916c2d03bce0c901a415fc75070d2,409c2e3333278b4e,
dataset/test/glioma/Te-gl_0163.jpg,glioma,glioma,0,train,73d42707144dcfc229d6576c585c19b77b1d9392715936f611f60256a8131448,409c0e37270b8b4e,
dataset/test/glioma/Te-gl_0164.jpg,glioma,glioma,0,train,6c42357b440b4c9c6efce9f0aa110eed212265e1a587138b39d3815bfbba169a,0f6b4d0f45171f5e,
dataset/test/glioma/Te-gl_0165.jpg,glioma,glioma,0,train,c5e8c2f9fcb55dd12896aba0e97bfc159748d2acc7aa544d6637eb0786c7b826,072b0d0f6d2f1f5e,
dataset/test/glioma/Te-gl_0166.jpg,glioma,glioma,0,train,cb55a1372c8c6366b4098d178871ff51a56036c198d159d90e2c93cb0c5a6daf,9c2e3b1f23473b1e,
dataset/test/glioma/Te-gl_0167.jpg,glioma,glioma,0,train,876b4b4683bf08f15daec00804e3151574c42be23efc0df5ba68fd0049573938,1e3b332b1b33276f,
dataset/test/glioma/Te-gl_0168.jpg,glioma,glioma,0,train,72fb369fac5316f2e585c5f3506bcdec95534b20aa74b8b5516715518492f8cf,401c271b13250b9f,
dataset/test/glioma/Te-gl_0169.jpg,glioma,glioma,0,train,81e124890f6945a20f4196a28d4450e76d5f754674a5e6d5ac70c91e4f955baa,9e2f4f4d635b5d2f,
dataset/test/glioma/Te-gl_0170.jpg,glioma,glioma,0,train,862fdc1d0fee766431788e2031f245bd1854c8747aba71aa8079b9c5d00deb89,9e334d1b9953636f,
dataset/test/glioma/Te-gl_0171.jpg,glioma,glioma,0,train,880bd1eccc66a36ab7ec803d3059268b43616e391859b4422e3ca2d7d0374f95,9e330d5d4d33353d,
dataset/test/glioma/Te-gl_0172.jpg,glioma,glioma,0,train,641fc9ea962eab5cbe9d12d013fcf31b7849b52476d12683b2b981d9d80e15f2,c01c261b132b1fcc,
dataset/test/glioma/Te-gl_0173.jpg,glioma,glioma,0,train,570dad0c5c1dc517392dcb40bf631e20b6efbba76da3cc66f6146ce42e5d97b9,401c2f1e26169e58,
dataset/test/glioma/Te-gl_0174.jpg,glioma,glioma,0,train,b2d13289d89471bf9313d1ca87bb41179dfd9c765f3ee45146146eb21c127163,981e2f3f6717363c,
dataset/test/glioma/Te-gl_0175.jpg,glioma,glioma,0,train,5501114f7e345f134e21181a7d1379646f42e09cee186f0de521d0836c62f7d2,409c3f5b2b730b9b,
dataset/test/glioma/Te-gl_0176.jpg,glioma,glioma,0,train,ab28ca5de34f770b86bb74b4f1ecd47764d0f4702eeb9dfc9b48d501347b842c,c01e33495b492b37,
dataset/test/glioma/Te-gl_0178.jpg,glioma,glioma,0,train,7670afd6724720cf59bf0d1201b3e6674f1d522fc14617d9ae7555b26fa0fa75,9c1e171b272f2f1e,
dataset/test/glioma/Te-gl_0179.jpg,glioma,glioma,0,train,42bfd988ed7d65c9d5a86f0b4ebb7ae6d437e2c1b3253ef87bd461973f167d01,1e2f330b0b6b2b2b,
dataset/test/glioma/Te-gl_0180.jpg,glioma,glioma,0,train,99e1c8a1fbc5a4bb7c1f6045e43dd8427e9a24b4246f5c09ddb924e2c2ee28bc,9c1e531f5777277f,
dataset/test/glioma/Te-gl_0181.jpg,glioma,glioma,0,train,70e7d52974ac56818a63fac120b009a6d7ec98e06075e4f013c20581c8297b27,983e530f534b2b3e,
dataset/test/glioma/Te-gl_0184.jpg,glioma,glioma,0,train,f918db0678136f172185f217e45a516f6acbb1f859b2485a2a7e48f558893f46,1e2f5f55235b5b3f,
dataset/test/glioma/Te-gl_0186.jpg,glioma,glioma,0,train,22dd08716517c09764de575248570b620bb8853555e562ad97038dd13e3ac78a,1e734dbdeb6b6167,
dataset/test/glioma/Te-gl_0187.jpg,glioma,glioma,0,train,c6b4fb2d1e85b132085b08597175763bcd741c5639a76d817f96a90d8d82939a,1e67271d5345195b,
dataset/test/glioma/Te-gl_0188.jpg,glioma,glioma,0,train,ab75c4af2b492d53303b4f6ebe7865f08b0bdbd4f83c6169110028d0f97d918a,9c1e4b5b530f1b2e,
dataset/test/glioma/Te-gl_0189.jpg,glioma,glioma,0,train,7f9cc7ddcf4bd79d5ca252d6ccaeb68935313382f385796863219ecc944524d8,1e374f0d4b4f4f1f,
dataset/test/glioma/Te-gl_0190.jpg,glioma,glioma,0,train,b8e3aeeb314c72d478e133dad3046fbd0d247e04fdc1f37a4659d6c524fc6691,1e33571b4b4b6f6f,
