relative_path,split,physical_class,canonical_class,class_id,file_name,extension,file_size_bytes,sha256,perceptual_hash,width,height,aspect_ratio,mode,channels,readable,is_image_extension,is_zero_byte,subject_id,error
dataset/test/glioma/Te-gl_0041.jpg,test,glioma,glioma,0,Te-gl_0041.jpg,.jpg,21185,de35e5ddd6d87fdab88173a4a679df971caf213c1cbbda123d340cb49306def0,610f0f2f0f2f1797,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0042.jpg,test,glioma,glioma,0,Te-gl_0042.jpg,.jpg,24440,c1371cb4c85214082d5b9220b1538b3e7eff0051e085cb325ab4c05149517d36,4c0e1b0f2b13179e,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0043.jpg,test,glioma,glioma,0,Te-gl_0043.jpg,.jpg,14824,0de951286256834bd2ddc4e26fe9795265fc200a9f7c85af3fc707eb0bfc8803,410f232b2b0f4d60,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0044.jpg,test,glioma,glioma,0,Te-gl_0044.jpg,.jpg,24866,989de8b8b3ba83496e5ae82b259a88ded06a9c3eb6f661222ec53835cf8c1adf,4d0f17172f17071f,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0045.jpg,test,glioma,glioma,0,Te-gl_0045.jpg,.jpg,26379,7a25c9ff1ef14561ea1cd8c1cc7597ae2d9210b42f2fe1ac5a289e236f3bfcd1,4c073317372f371e,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0046.jpg,test,glioma,glioma,0,Te-gl_0046.jpg,.jpg,25004,e442eac193385a3830ab001b6fd63f7ee6437e179d7936b2747441b91e64f940,4d07333b07171616,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0047.jpg,test,glioma,glioma,0,Te-gl_0047.jpg,.jpg,25808,6584c508ad8274ed5c7f250e5b963a8b024e0a05feeb5013f432ff30c06e2b07,4c163317174f2b3b,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0048.jpg,test,glioma,glioma,0,Te-gl_0048.jpg,.jpg,25857,80465290633a2440682d01f9af00ee53fdb13c4495f7dc747919764564dbf19b,4d0e273b133b3733,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0049.jpg,test,glioma,glioma,0,Te-gl_0049.jpg,.jpg,18846,fefb12d6ec3e6860e414835742f625f628be4559f3be5b6e6bfdbcdde9aa91fb,0d061317272b0f4c,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0050.jpg,test,glioma,glioma,0,Te-gl_0050.jpg,.jpg,23993,e2137bf48ec92a6050bae84a01667196a26d6cc99532c77374e3de67203e6124,0d16332b0d2b074d,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0051.jpg,test,glioma,glioma,0,Te-gl_0051.jpg,.jpg,20228,6fa70414d35ea183e1b0fb7cf43496b489352b94bc3868079dc173e4a46a5b97,0d0e1b33372b0f4c,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0052.jpg,test,glioma,glioma,0,Te-gl_0052.jpg,.jpg,14967,add3639ad235b08ac82b01c9c18f277acfa9f4d0a614402f3843368eb17d9b53,4d0e1f3b230f0e29,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0053.jpg,test,glioma,glioma,0,Te-gl_0053.jpg,.jpg,20738,a7dd4c37710b5b3d9e0dbfa2c0198577815691e477ecba18172cbb92068ff1b5,0e172b0f172b0f0d,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0054.jpg,test,glioma,glioma,0,Te-gl_0054.jpg,.jpg,20128,49391e2c2f1cfa6c79e0543973dad245e8771428de36628486665a27d93c6871,4d0f0b13132b0e0d,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0055.jpg,test,glioma,glioma,0,Te-gl_0055.jpg,.jpg,16444,ce9d2e567f3f432253f857c7546baebc7331feeff271b105fa52992a2bc6a0da,490f372b0b230f4d,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0056.jpg,test,glioma,glioma,0,Te-gl_0056.jpg,.jpg,24962,27ffbea1b951f589b9460431ec684ee55f36b0d8f415d0e9239b9ee874e808a4,0e1f330f4f1f3717,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0057.jpg,test,glioma,glioma,0,Te-gl_0057.jpg,.jpg,26032,0965f7c1f03c075eac60f7d4892f7cfc779c01ccf2fff694e92c2f2240898cee,0d17171733132b26,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0058.jpg,test,glioma,glioma,0,Te-gl_0058.jpg,.jpg,26755,b8cabb32395fbd9010ec802e4863b93d9ea997a77ebd5391c2ca11ea304ee9d3,0f072b0f5f371727,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0059.jpg,test,glioma,glioma,0,Te-gl_0059.jpg,.jpg,27446,eb4ccfc4d5d43ed05d9bb5c426c3559779465cbb2e97a6128ffa689e3797de48,0e2b2f0f2337171f,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0060.jpg,test,glioma,glioma,0,Te-gl_0060.jpg,.jpg,25509,d310e4edba1ff944a9a39a24e01bad1c7b8e7f033278de00b15b041704053f78,8f171b0f0f0b1313,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0061.jpg,test,glioma,glioma,0,Te-gl_0061.jpg,.jpg,25506,8a8e8d7c3362561c0da7910495f11d57713bd26a5d31571cd4e48711cc073fa6,4d173b0b2f133b13,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0062.jpg,test,glioma,glioma,0,Te-gl_0062.jpg,.jpg,24080,7dc2255941d23f504ec38582ebd59f1696246859e9782066abe3badec10cad0f,4d172b272f2b130f,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0063.jpg,test,glioma,glioma,0,Te-gl_0063.jpg,.jpg,24339,3f5c0df7213f1349e178b4ea5e7b1ae7168389e08ed50aa7a4f98c03c72a3298,4d0f172733172b23,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0064.jpg,test,glioma,glioma,0,Te-gl_0064.jpg,.jpg,25357,c9a558f416ed54ee6cf6cf9da4543a8c33056ddeb73fad4b016b324b388ba20f,4d172b294d4b7351,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0065.jpg,test,glioma,glioma,0,Te-gl_0065.jpg,.jpg,25466,3d0254bee619c6676a2cb89a53e458123e6a40bdc1f5f51179b3240d6fa73581,4d073b3d0949595b,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0066.jpg,test,glioma,glioma,0,Te-gl_0066.jpg,.jpg,23480,ae926d6c5e0601d1fd2d452de6eaa3a03b8cb0581d52114a1c0890b7c0a1ca56,4d0713173517072b,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0067.jpg,test,glioma,glioma,0,Te-gl_0067.jpg,.jpg,25994,5cdd84e19ffe78c777333988be53b4037f2f18dd1ccf6e5f731e09ca7a0f07b8,4e1f2b0f4d173337,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0068.jpg,test,glioma,glioma,0,Te-gl_0068.jpg,.jpg,22382,d9f4b45dbd6b4583a3a2a7f3e080221f0e80be285de21fe7e37bd32b5f5d220e,410f371f1b13130b,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0069.jpg,test,glioma,glioma,0,Te-gl_0069.jpg,.jpg,28013,8d1acbe4dd690fc2b97056cf12458a5f1ea3d6e05e0032e099aa08a84af3359d,0e132f072d17171f,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0070.jpg,test,glioma,glioma,0,Te-gl_0070.jpg,.jpg,23329,83d93d01a5ab50c725931cc7c2b82d3d0728bbc2228d79514c90ed2bcd0237ff,4d0f131b332b2b2e,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0071.jpg,test,glioma,glioma,0,Te-gl_0071.jpg,.jpg,24807,c731e056bf72715accb0cdf4c79b15006c3c73bc089e876a720ba777f5215241,0f1f0b070b173f1f,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0072.jpg,test,glioma,glioma,0,Te-gl_0072.jpg,.jpg,16372,c930a430dc434a7543254b3d082e9fbdf27b646cf8babdb06402524c7f67a896,4d0f0f2b2f0f0f29,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0073.jpg,test,glioma,glioma,0,Te-gl_0073.jpg,.jpg,21248,07de01c21b4c1bfa695ce058fb68678fc129a4883f83633f4ff043bb47f01d5a,0e17132b17130f4d,512,512,1.0,RGB,3,True,True,False,,
dataset/test/glioma/Te-gl_0074.jpg,test,glioma,glioma,0,Te-gl_0074.jpg,.jpg,17023,f01b27f9deeee7616bfd709f323ac95b5b55a1d29db5aa83c62ccdc4b5fe1dad,0f172727070b0f4d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0075.jpg,test,glioma,glioma,0,Te-gl_0075.jpg,.jpg,14845,e2a3a5edcdbf2de3d11a36d19e8ce37d729fb8d16005313643879ff33ccd0c38,0d1f270b272b0e4d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0076.jpg,test,glioma,glioma,0,Te-gl_0076.jpg,.jpg,14841,95d80ee78fb58a0ad2e55530eee396b4bdad3069abbe8a266019b28aa76821db,460323234b031e41,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0077.jpg,test,glioma,glioma,0,Te-gl_0077.jpg,.jpg,15217,da2cf44db9cf93878f855ed7da99793fc3cb9e92a31224c75a2bab4be1b1043f,6507132b23170f21,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0078.jpg,test,glioma,glioma,0,Te-gl_0078.jpg,.jpg,15944,bd0cf563b67031f7b78bbd044e9208e45cc54966b5572964c1273f268f892821,0e03234317071e49,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0079.jpg,test,glioma,glioma,0,Te-gl_0079.jpg,.jpg,17430,b23f7bb224a08f748ec6e4dd1c919a72e550507f17b9156819c28d4872982557,4e0323130b0b0e09,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0080.jpg,test,glioma,glioma,0,Te-gl_0080.jpg,.jpg,15441,0fb5f45a7383c388d55ba7e1963e91890e57a9a3bd5e4baa1595ed0a087a21d5,0d2e0b430b2b0e4d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0081.jpg,test,glioma,glioma,0,Te-gl_0081.jpg,.jpg,19338,f88cf89c065bb6ef9b7e66d03b7d63fe99b7488d3abeb1f664c0476bb1102552,0d0e272b2f270e4d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0082.jpg,test,glioma,glioma,0,Te-gl_0082.jpg,.jpg,14186,d6d3f99d4249b326cbbac234c0be94db52fc63dbc3c49034631709310a7c75d2,4d0703272f030e29,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0083.jpg,test,glioma,glioma,0,Te-gl_0083.jpg,.jpg,20387,b74d9fc4cd930a238caa2a932817a044f18cd379a6d1de24d9177234f50bc4dc,4d1f171717270f49,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0084.jpg,test,glioma,glioma,0,Te-gl_0084.jpg,.jpg,19813,e958acc7bc13f0b5e3343d0bf95a8349472e3adf2308ff49455a1c255436e823,0d1717030d2f0e4d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0085.jpg,test,glioma,glioma,0,Te-gl_0085.jpg,.jpg,17353,0090827701d28f35c51a3f54f7eea25d866d86909fa491aec8a12fb51c56eeb5,0e07232307170f0f,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0086.jpg,test,glioma,glioma,0,Te-gl_0086.jpg,.jpg,14898,173221c93dc6dbda85f9b57fd1fbd8ceb58ddcdb215a8214dfbddb63c0dd5d81,4e0f23172b2b0f0d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0087.jpg,test,glioma,glioma,0,Te-gl_0087.jpg,.jpg,12635,3e8cf913cd2b815b87e28544866d64bbc9e62930640bb8ddca024997e90b9688,490f072707070e49,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0088.jpg,test,glioma,glioma,0,Te-gl_0088.jpg,.jpg,12507,1ab66d37da31fe748233fa56652d370684abc1d60f41f37889b0de7e985e5bed,210d06232f070e41,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0089.jpg,test,glioma,glioma,0,Te-gl_0089.jpg,.jpg,20670,a4d7268948942f41ad871223a9f42225fc1c49815ecc17a699bd969fb89f941e,0f17132b070f0e4d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0090.jpg,test,glioma,glioma,0,Te-gl_0090.jpg,.jpg,17594,bda83b81f65ae67e20150f9b3f957428e744d694df4e80a4cec6d8189d940006,4e0f3b090b170e41,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0091.jpg,test,glioma,glioma,0,Te-gl_0091.jpg,.jpg,18699,afc1027fa25ef07b153606553750cbcfe1cbcd800aad6e9f9d650dafeae8f6d3,4d16170b4f2f0e4d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0092.jpg,test,glioma,glioma,0,Te-gl_0092.jpg,.jpg,17726,4790b7d764249a5f27288836e9d4508c01bd344db3e224666bcef2f436e055dc,4d17134b4b230e0d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0093.jpg,test,glioma,glioma,0,Te-gl_0093.jpg,.jpg,17205,feab5dc389b027056faeeb43dc39b78d988acf5fd06d8016c938a35e524d6e92,0e2f2317070b174c,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0094.jpg,test,glioma,glioma,0,Te-gl_0094.jpg,.jpg,17294,f8bec64f8353df26bb4ea7aee12c74f9282adefc5844ad0f82e5f3e1b59ee7c1,0f171b1737170f4d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0095.jpg,test,glioma,glioma,0,Te-gl_0095.jpg,.jpg,15355,378224b794dd5706f96d062359ff03f4a3729df2cdbc92584c6bcdb81f87dd26,1c162b0b0b2f0e49,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0096.jpg,test,glioma,glioma,0,Te-gl_0096.jpg,.jpg,17907,c5c895a93cd898f06b137cccfbc4dfc6ab9bfad7b99956002fe98f5300b2cc6b,0d06333b4b0f170f,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0097.jpg,test,glioma,glioma,0,Te-gl_0097.jpg,.jpg,13921,defb1bfdd706a647647eead7addcc2c9285dc9faf9da5f1841d5eb1eec3abec1,490f0f2f0f0f0e4d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0098.jpg,test,glioma,glioma,0,Te-gl_0098.jpg,.jpg,14555,4b06be5d6000b7eba922e06c32ee96aaa79282741d14b504618d38c6e81d6781,0d162b332b3b0e4d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0099.jpg,test,glioma,glioma,0,Te-gl_0099.jpg,.jpg,18634,89de729d4d8bc4bd54870a816f18f86e34e645c4e0bde61f03dfc7fd9bddfcab,1617172b072b0f4d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0100.jpg,test,glioma,glioma,0,Te-gl_0100.jpg,.jpg,13688,b9771e729515d78dbfde511d4d068099ea2aea31cb405b6ce697515077ba912e,4e0f0b0b2b2b0e49,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0101.jpg,test,glioma,glioma,0,Te-gl_0101.jpg,.jpg,16995,4fa87ade711eedf567d733838912e2eb8572118c71e6c4f5c7c78a4004c66684,490e172b0f170e41,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0102.jpg,test,glioma,glioma,0,Te-gl_0102.jpg,.jpg,18616,780c65ce49c8016999e1087261c418189aca15bac0fa1e80ce213e53c1ad55c0,0f1f3737172b070e,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0103.jpg,test,glioma,glioma,0,Te-gl_0103.jpg,.jpg,18522,67b1e717d86be3ccc871102302784f766bab1e21c0b3794bf4a779366b5b0860,0f0f33371f2b070e,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0104.jpg,test,glioma,glioma,0,Te-gl_0104.jpg,.jpg,15707,4bd6093caca4d08a7c7504e9215c839624a979a84d46e479df96b34fb8d43cba,0d0f17332b2b0b46,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0105.jpg,test,glioma,glioma,0,Te-gl_0105.jpg,.jpg,16032,40fb794008db9bf14b08931b95ca9a75dab5ce7139c07f40ee92f020136389d5,4d0f13332b2b0b46,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0106.jpg,test,glioma,glioma,0,Te-gl_0106.jpg,.jpg,17932,386e8bd9a11cda48528b3935a693eb04b89fee815e33d6d94b8c831885b54110,4d0f170f27230f0f,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0107.jpg,test,glioma,glioma,0,Te-gl_0107.jpg,.jpg,15606,ab3ebe1e4c9b2ee0fc719c1eb440e370252a70497525ff3483e41e9ed41e9274,290f171333230f4d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0108.jpg,test,glioma,glioma,0,Te-gl_0108.jpg,.jpg,13188,f291d0d24d256a7ca17123327c52d9cbfbeb1ff54abca38f0eb7529b6e2b06c6,0c0f13132b170e41,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0109.jpg,test,glioma,glioma,0,Te-gl_0109.jpg,.jpg,19094,8d7a6cd3978b725673255e56e1a7a7e8aa2048640420e9429e67a52becbd8e7d,0c1717514d0f070e,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0110.jpg,test,glioma,glioma,0,Te-gl_0110.jpg,.jpg,18720,331d8b9608c5739e494822c6cceaae79842eaf94b085785b7573a484270a2e25,0c1733470d0f130e,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0111.jpg,test,glioma,glioma,0,Te-gl_0111.jpg,.jpg,16152,178edaf959d0d23aa036436d6428c4750cad595224670317e2a5d1f945484a9c,0d1e33170b2b074c,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0112.jpg,test,glioma,glioma,0,Te-gl_0112.jpg,.jpg,14218,114982d55c77ad20796d799c70d6538903366ee064e58afc8184f7de8a7c7bde,0d1e37170b2b074d,512,512,1.0,L,1,True,True,False,,
dataset/test/glioma/Te-gl_0113.jpg,test,glioma,glioma,0,Te-gl_0113.jpg,.jpg,16190,038db1bbb4895f343f748f586df291c6ad85a6e9f33f4823cb179c1f57dd276d,0c172f0313130e4d,512,512,1.0,L,1,True,True,False,,
